stock_id,stock_name,shares,weight,amount
2330,台積電,5827000.0,9.4,11595730000.0
2383,台光電,2861000.0,7.71,9512825000.0
2308,台達電,4450000.0,6.28,7743000000.0
3653,健策,1734000.0,5.69,7014030000.0
3665,貿聯-KY,3132848.0,5.65,6970586800.0
2368,金像電,6607000.0,5.65,6970385000.0
2345,智邦,3726000.0,5.5,6781320000.0
3017,奇鋐,3066000.0,5.47,6745200000.0
6223,旺矽,1434000.0,5.29,6517530000.0
3037,欣興,9287000.0,4.71,5813662000.0
8046,南電,8269000.0,4.39,5416195000.0
5274,信驊,323000.0,3.19,3934140000.0
2327,國巨*,12614000.0,3.1,3828349000.0
2449,京元電子,8903000.0,2.13,2626385000.0
3711,日月光投控,6259000.0,2.12,2613132500.0
6515,穎崴,283000.0,1.96,2422480000.0
6274,台燿,2954000.0,1.92,2366154000.0
6510,精測,605000.0,1.68,2069100000.0
6805,富世達,1160000.0,1.66,2047400000.0
1303,南亞,19943000.0,1.39,1709115100.0
3211,順達,3902000.0,1.14,1402769000.0
8358,金居,4809000.0,1.12,1380183000.0
3189,景碩,2697000.0,0.8,988450500.0
6147,頎邦,7692000.0,0.73,896118000.0
2454,聯發科,528000.0,0.69,855360000.0
3443,創意,271000.0,0.61,752025000.0
3661,世芯-KY,236000.0,0.59,729240000.0
2404,漢唐,784000.0,0.59,730688000.0
6488,環球晶,1380000.0,0.56,689310000.0
8996,高力,535000.0,0.48,585825000.0
3264,欣銓,2916000.0,0.45,558414000.0
4979,華星光,1037000.0,0.39,482205000.0
1326,台化,9002000.0,0.36,449649900.0
6187,萬潤,388000.0,0.33,403520000.0
3583,辛耘,527000.0,0.3,369954000.0
6191,精成科,3402000.0,0.26,324550800.0
3376,新日興,1429000.0,0.23,282942000.0
6669,緯穎,77000.0,0.23,280665000.0
2481,強茂,1637000.0,0.13,165337000.0
3324,雙鴻,161000.0,0.12,151340000.0
2002,中鋼,4930000.0,0.08,99586000.0
3217,優群,484000.0,0.06,75504000.0
8210,勤誠,64000.0,0.05,57600000.0
1319,東陽,491000.0,0.03,38494400.0
3008,大立光,11000.0,0.02,26730000.0
2357,華碩,9000.0,0.0,5202000.0
1815,富喬,6000.0,0.0,678000.0
2439,美律,9000.0,0.0,781200.0
3045,台灣大,9000.0,0.0,990000.0
2313,華通,8000.0,0.0,2232000.0
5347,世界,8000.0,0.0,1004000.0
